loc_id,Bl3_id,Bl3_id_uniq
LOC118425482,Hypp807,Hypp807
LOC118404702,Hypp8073,Hypp8073
LOC118404791,Hypp8076,Hypp8076
LOC118404992,Hypp8077,Hypp8077
LOC118403988,Hypp8079,Hypp8079
LOC118405102,Hypp8084,Hypp8084
LOC118405107,Hypp8085,Hypp8085
LOC118404257,Hypp8091,Hypp8091
LOC118404743,Hypp8096,Hypp8096
LOC118404564,Hypp8097,Hypp8097
LOC118426405,Hypp810,Hypp810
LOC118404548,Hypp8104,Hypp8104
LOC118404605,Hypp8109,Hypp8109
LOC118404730,Hypp8110,Hypp8110
LOC118404501,Hypp8111,Hypp8111
LOC118425832,Hypp812,Hypp812
LOC118405124,Hypp8120,Hypp8120
LOC118404491,Hypp8123,Hypp8123
LOC118404872,Hypp8141,Hypp8141
LOC118425831,Hypp815,Hypp815
LOC118426456,Hypp816,Hypp816
LOC118404383,Hypp8169,Hypp8169
LOC118426593,Hypp817,Hypp817
LOC118425427,Hypp822,Hypp822
LOC118408813,Hypp8231,Hypp8231
LOC118420345,Hypp8253,Hypp8253
LOC118426634,Hypp830,Hypp830
LOC118410600,Hypp8320,Hypp8320
LOC118416650,Hypp8338,Hypp8338
LOC118405081,Hypp8343,Hypp8343
LOC118404727,Hypp8344,Hypp8344
LOC118425264,Hypp835,Hypp835
LOC118406078,Hypp8368,Hypp8368
LOC118406114,Hypp8386,Hypp8386
LOC118426085,Hypp840,Hypp840
LOC118406764,Hypp8402,Hypp8402
LOC118405895,Hypp8423,Hypp8423
LOC118405968,Hypp8424,Hypp8424
LOC118406133,Hypp8438,Hypp8438
LOC118418827,Hypp8464,Hypp8464
LOC118405973,Hypp8486,Hypp8486
LOC118405609,Hypp8499,Hypp8499
LOC118426594,Hypp850,Hypp850
LOC118405235,Hypp8503,Hypp8503
LOC118405745,Hypp8506,Hypp8506
LOC118405749,Hypp8507,Hypp8507
LOC118405265,Hypp8508,Hypp8508
LOC118405440,Hypp8510,Hypp8510
LOC118408852,Hypp8512,Hypp8512
LOC118405443,Hypp8522,Hypp8522
LOC118406161,Hypp8525,Hypp8525
LOC118408717,Hypp8547,Hypp8547
LOC118406192,Hypp8552,Hypp8552
LOC118406000,Hypp8559,Hypp8559
LOC118405827,Hypp8564,Hypp8564
LOC118405630,Hypp8567,Hypp8567
LOC118405798,Hypp8574,Hypp8574
LOC118406134,Hypp8576,Hypp8576
LOC118405643,Hypp8577,Hypp8577
LOC118405956,Hypp8578,Hypp8578
LOC118405667,Hypp8586,Hypp8586
LOC118405708,Hypp8603,Hypp8603
LOC118405385,Hypp8604,Hypp8604
LOC118405830,Hypp8609,Hypp8609
LOC118405424,Hypp8620,Hypp8620
LOC118406240,Hypp8623,Hypp8623
LOC118405817,Hypp8629,Hypp8629
LOC118406115,Hypp8632,Hypp8632
LOC118405978,Hypp8634,Hypp8634
LOC118405930,Hypp8642,Hypp8642
LOC118405770,Hypp8646,Hypp8646
LOC118405563,Hypp8655,Hypp8655
LOC118406251,Hypp8656,Hypp8656
LOC118406198,Hypp8658,Hypp8658
LOC118406200,Hypp8659,Hypp8659
LOC118405761,Hypp8662,Hypp8662
LOC118409824,Hypp8668,Hypp8668
LOC118405861,Hypp8669,Hypp8669
LOC118406130,Hypp8670,Hypp8670
LOC118406201,Hypp8671,Hypp8671
LOC118424614,Hypp8676,Hypp8676
LOC118424444,Hypp8678,Hypp8678
LOC118425167,Hypp8679,Hypp8679
LOC118405287,Hypp8686,Hypp8686
LOC118406006,Hypp8687,Hypp8687
LOC118407954,Hypp8694,Hypp8694
LOC118431160,Hypp8712,Hypp8712
LOC118407038,Hypp8718,Hypp8718
LOC118422035,Hypp8734,Hypp8734
LOC118406984,Hypp8743,Hypp8743
LOC118406591,Hypp8744,Hypp8744
LOC118406598,Hypp8754,Hypp8754
LOC118407001,Hypp8756,Hypp8756
LOC118406610,Hypp8778,Hypp8778
LOC118406442,Hypp8797,Hypp8797
LOC118406441,Hypp8799,Hypp8799
LOC118406589,Hypp8801,Hypp8801
LOC118406953,Hypp8804,Hypp8804
LOC118407225,Hypp8806,Hypp8806
LOC118406559,Hypp8807,Hypp8807
LOC118406728,Hypp8811,Hypp8811
LOC118408485,Hypp8812,Hypp8812
LOC118406980,Hypp8815,Hypp8815
LOC118406906,Hypp8816,Hypp8816
LOC118406857,Hypp8817,Hypp8817
LOC118406902,Hypp8818,Hypp8818
LOC118406901,Hypp8819,Hypp8819
LOC118406920,Hypp8821,Hypp8821
LOC118406914,Hypp8825,Hypp8825
LOC118406911,Hypp8826,Hypp8826
LOC118407172,Hypp8833,Hypp8833
LOC118406893,Hypp8845,Hypp8845
LOC118406941,Hypp8846,Hypp8846
LOC118406645,Hypp8848,Hypp8848
LOC118406665,Hypp8851,Hypp8851
LOC118406485,Hypp8855,Hypp8855
LOC118406648,Hypp8856,Hypp8856
LOC118406603,Hypp8864,Hypp8864
LOC118423337,Hypp8866,Hypp8866
LOC118406798,Hypp8870,Hypp8870
LOC118406351,Hypp8872,Hypp8872
LOC118407215,Hypp8874,Hypp8874
LOC118407020,Hypp8875,Hypp8875
LOC118406331,Hypp8881,Hypp8881
LOC118407218,Hypp8883,Hypp8883
LOC118407111,Hypp8895,Hypp8895
LOC118406585,Hypp8896,Hypp8896
LOC118406588,Hypp8899,Hypp8899
LOC118406711,Hypp8900,Hypp8900
LOC118406770,Hypp8902,Hypp8902
LOC118406954,Hypp8907,Hypp8907
LOC118406903,Hypp8916,Hypp8916
LOC118406910,Hypp8917,Hypp8917
LOC118407148,Hypp8920,Hypp8920
LOC118407150,Hypp8921,Hypp8921
LOC118406778,Hypp8927,Hypp8927
LOC118406578,Hypp8928,Hypp8928
LOC118426416,Hypp893,Hypp893
LOC118408275,Hypp8931,Hypp8931
LOC118408284,Hypp8934,Hypp8934
LOC118406333,Hypp8935,Hypp8935
LOC118406718,Hypp8948,Hypp8948
LOC118406317,Hypp8951,Hypp8951
LOC118406793,Hypp8954,Hypp8954
LOC118406960,Hypp8956,Hypp8956
LOC118406848,Hypp8959,Hypp8959
LOC118406847,Hypp8960,Hypp8960
LOC118407018,Hypp8962,Hypp8962
LOC118407378,Hypp8984,Hypp8984
LOC118407400,Hypp8986,Hypp8986
LOC118407126,Hypp8989,Hypp8989
LOC118422929,Hypp899,Hypp899
LOC118406552,Hypp8991,Hypp8991
LOC118407319,Hypp8994,Hypp8994
LOC118407316,Hypp8996,Hypp8996
LOC118407872,Hypp8998,Hypp8998
LOC118407875,Hypp9006,Hypp9006
LOC118408370,Hypp9011,Hypp9011
LOC118408364,Hypp9014,Hypp9014
LOC118407480,Hypp9017,Hypp9017
LOC118406460,Hypp9026,Hypp9026
LOC118406783,Hypp9027,Hypp9027
LOC118406766,Hypp9029,Hypp9029
LOC118406875,Hypp9030,Hypp9030
LOC118412100,Hypp9038,Hypp9038
LOC118407489,Hypp9042,Hypp9042
LOC118411961,Hypp9046,Hypp9046
LOC118411921,Hypp9050,Hypp9050
LOC118411974,Hypp9052,Hypp9052
LOC118412195,Hypp9063,Hypp9063
LOC118411596,Hypp9069,Hypp9069
LOC118412706,Hypp9071,Hypp9071
LOC118412005,Hypp9072,Hypp9072
LOC118412174,Hypp9074,Hypp9074
LOC118412490,Hypp9075,Hypp9075
LOC118412232,Hypp9078,Hypp9078
LOC118411572,Hypp9079,Hypp9079
LOC118412224,Hypp9080,Hypp9080
LOC118412225,Hypp9081,Hypp9081
LOC118410789,Hypp9082,Hypp9082
LOC118411364,Hypp9083,Hypp9083
LOC118412307,Hypp9086,Hypp9086
LOC118421271,Hypp9087,Hypp9087
LOC118412321,Hypp9088,Hypp9088
LOC118412319,Hypp9091,Hypp9091
LOC118423253,Hypp9093,Hypp9093
LOC118412212,Hypp9097,Hypp9097
LOC118412679,Hypp9101,Hypp9101
LOC118411639,Hypp9109,Hypp9109
LOC118412569,Hypp9111,Hypp9111
LOC118419538,Hypp9116,Hypp9116
LOC118412647,Hypp9123,Hypp9123
LOC118411037,Hypp9130,Hypp9130
LOC118411493,Hypp9132,Hypp9132
LOC118411506,Hypp9139,Hypp9139
LOC118412538,Hypp9147,Hypp9147
LOC118410865,Hypp9149,Hypp9149
LOC118410869,Hypp9152,Hypp9152
LOC118411997,Hypp9161,Hypp9161
LOC118411995,Hypp9162,Hypp9162
LOC118408114,Hypp9173,Hypp9173
LOC118408115,Hypp9174,Hypp9174
LOC118410992,Hypp9177,Hypp9177
LOC118412409,Hypp9178,Hypp9178
LOC118412089,Hypp9179,Hypp9179
LOC118411725,Hypp9188,Hypp9188
LOC118412088,Hypp9189,Hypp9189
LOC118410893,Hypp9193,Hypp9193
LOC118423551,Hypp92,Hypp92
LOC118412293,Hypp9202,Hypp9202
LOC118412323,Hypp9204,Hypp9204
LOC118412243,Hypp9205,Hypp9205
LOC118411289,Hypp9220,Hypp9220
LOC118411282,Hypp9222,Hypp9222
LOC118412424,Hypp9224,Hypp9224
LOC118412443,Hypp9233,Hypp9233
LOC118411577,Hypp9240,Hypp9240
LOC118425863,Hypp9241,Hypp9241
LOC118412341,Hypp9242,Hypp9242
LOC118412235,Hypp9244,Hypp9244
LOC118412673,Hypp9245,Hypp9245
LOC118411614,Hypp9248,Hypp9248
LOC118411615,Hypp9251,Hypp9251
LOC118428379,Hypp9268,Hypp9268
LOC118407280,Hypp9276,Hypp9276
LOC118408076,Hypp9278,Hypp9278
LOC118408075,Hypp9283,Hypp9283
LOC118414256,Hypp9285,Hypp9285
LOC118408080,Hypp9287,Hypp9287
LOC118411622,Hypp9292,Hypp9292
LOC118411062,Hypp9298,Hypp9298
LOC118413680,Hypp935,Hypp935
LOC118412196,Hypp9385,Hypp9385
LOC118417144,Hypp9389,Hypp9389
LOC118405086,Hypp939,Hypp939
LOC118403718,Hypp940,Hypp940
LOC118423275,Hypp9430,Hypp9430
LOC118403455,Hypp944,Hypp944
LOC118429453,Hypp9444,Hypp9444
LOC118413756,Hypp9454,Hypp9454
LOC118413498,Hypp9468,Hypp9468
LOC118427255,Hypp9481,Hypp9481
LOC118405850,Hypp9483,Hypp9483
LOC118422881,Hypp9499,Hypp9499
LOC118409629,Hypp9515,Hypp9515
LOC118410431,Hypp9518,Hypp9518
LOC118409542,Hypp955,Hypp955
LOC118414392,Hypp9564,Hypp9564
LOC118414393,Hypp9565,Hypp9565
LOC118426317,Hypp9642,Hypp9642
LOC118414362,Hypp9680,Hypp9680
LOC118414941,Hypp9692,Hypp9692
LOC118427216,Hypp9768,Hypp9768
LOC118404107,Hypp977,Hypp977
LOC118421043,Hypp9774,Hypp9774
LOC118408682,Hypp9784,Hypp9784
LOC118408684,Hypp9785,Hypp9785
LOC118409794,Hypp995,Hypp995
LOC118404126,IAH1,Iah1
LOC118415365,IARS,Iars
LOC118421407,IARS2,Iars2
LOC118423583,IBTK,Ibtk
LOC118407951,ICA1,Ica1
LOC118427566,ICE1,Ice1
LOC118424014,ICE2,Ice2
LOC118431059,ICMT,Icmt
LOC118410138,ID2,Id2
LOC118413042,IDE,Ide
LOC118424129,IDH1,Idh1
LOC118410079,IDH3A,Idh3a
LOC118413815,IDH3B,Idh3b
LOC118416674,IDH3B,Idh3b-Loc118416674
LOC118419919,IDS,Ids
LOC118412356,IDUA,Idua
LOC118409960,IER3IP1,Ier3ip1
LOC118420913,IER5,Ier5
LOC118432467,IFI44L,Ifi44l
LOC118418219,IFI44L,Ifi44l-Loc118418219
LOC118421298,IFI44L,Ifi44l-Loc118421298
LOC118421699,IFI44L,Ifi44l-Loc118421699
LOC118423656,IFIH1,Ifih1
LOC118415229,IFRD1,Ifrd1
LOC118415756,IFT122,Ift122
LOC118428877,IFT140,Ift140
LOC118410582,IFT172,Ift172
LOC118426240,IFT20,Ift20
LOC118426008,IFT22,Ift22
LOC118418572,IFT27,Ift27
LOC118426308,IFT43_SPATA17,Ift43-Spata17
LOC118430701,IFT46,Ift46
LOC118421487,IFT57,Ift57
LOC118431889,IFT74,Ift74
LOC118427850,IFT80,Ift80
LOC118427632,IFT81,Ift81
LOC118423288,IFT88,Ift88
LOC118428157,IGBP1,Igbp1
LOC118407887,IGF2,Igf2
LOC118424725,IGF2BP1,Igf2bp1
LOC118423593,IGF2R,Igf2r
LOC118426357,IGFALS,Igfals
LOC118424523,IGFALS_LINGO1,Igfals-Lingo1
LOC118405307,IGFALS,Igfals-Loc118405307
LOC118405354,IGFALS,Igfals-Loc118405354
LOC118408619,IGFALS,Igfals-Loc118408619
LOC118415710,IGFALS,Igfals-Loc118415710
LOC118420367,IGFALS,Igfals-Loc118420367
LOC118427972,IGFALS,Igfals-Loc118427972
LOC118431169,IGFALS,Igfals-Loc118431169
LOC118431624,IGFALS,Igfals-Loc118431624
LOC118431981,IGFALS,Igfals-Loc118431981
LOC118432280,IGFALS,Igfals-Loc118432280
LOC118409623,IGFBP5,Igfbp5
LOC118414160,IGFBP7,Igfbp7
LOC118413580,IGFBP7,Igfbp7-Loc118413580
LOC118404822,IGHMBP2,Ighmbp2
LOC118425139,IGSF10,Igsf10
LOC118405289,IGSF10,Igsf10-Loc118405289
LOC118407077,IGSF10,Igsf10-Loc118407077
LOC118425904,IGSF22,Igsf22
LOC118423958,IGSF22_ITGB1,Igsf22-Itgb1
LOC118429793,IGSF22,Igsf22-Loc118429793
LOC118429927,IGSF9B,Igsf9b
LOC118430176,IGSF9B_HMCN2,Igsf9b-Hmcn2
LOC118410651,IGSF9B_HMCN2_CEACAM20,Igsf9b-Hmcn2-Ceacam20
LOC118403290,IGSF9B,Igsf9b-Loc118403290
LOC118414383,IGSF9B,Igsf9b-Loc118414383
LOC118430192,IGSF9B,Igsf9b-Loc118430192
LOC118419839,IK,Ik
LOC118411145,IKBKAP,Ikbkap
LOC118416019,IKBKG,Ikbkg
LOC118405535,IKZF2,Ikzf2
LOC118427410,IL10RB,Il10rb
LOC118410322,IL17B,Il17b
LOC118418595,IL17D,Il17d
LOC118420904,IL17D,Il17d-Loc118420904
LOC118416286,IL17RD,Il17rd
LOC118416564,IL17RD,Il17rd-Loc118416564
LOC118410105,IL1RAPL1_VCPIP1,Il1rapl1-Vcpip1
LOC118427419,IL20RA,Il20ra
LOC118431288,IL6ST,Il6st
LOC118420158,IL6ST,Il6st-Loc118420158
LOC118411942,ILF2,Ilf2
LOC118419011,ILK,Ilk
LOC118430977,ILKAP,Ilkap
LOC118427340,ILVBL,Ilvbl
LOC118414669,IMMP1L,Immp1l
LOC118415371,IMMP2L,Immp2l
LOC118414885,IMMT,Immt
LOC118432395,IMP3,Imp3
LOC118416169,IMP4,Imp4
LOC118415675,IMPA1,Impa1
LOC118418321,IMPA1,Impa1-Loc118418321
LOC118417191,IMPACT,Impact
LOC118404489,IMPAD1,Impad1
LOC118415340,IMPDH1,Impdh1
LOC118424746,IMPG1,Impg1
LOC118407821,IMPG2,Impg2
LOC118405931,IMPG2,Impg2-Loc118405931
LOC118405965,IMPG2,Impg2-Loc118405965
LOC118406041,IMPG2,Impg2-Loc118406041
LOC118407835,IMPG2,Impg2-Loc118407835
LOC118403049,INA,Ina
LOC118407145,INA,Ina-Loc118407145
LOC118404974,INAFM1,Inafm1
LOC118409543,INAFM1,Inafm1-Loc118409543
LOC118418763,INF2,Inf2
LOC118419076,INF2_FHDC1,Inf2-Fhdc1
LOC118410944,ING1,Ing1
LOC118415318,ING3,Ing3
LOC118424706,INHBB,Inhbb
LOC118432537,INIP,Inip
LOC118414819,INMT,Inmt
LOC118408156,INMT,Inmt-Loc118408156
LOC118414821,INMT,Inmt-Loc118414821
LOC118417249,INO80,Ino80
LOC118403189,INO80D,Ino80d
LOC118423791,INPP1,Inpp1
LOC118418806,INPP4A,Inpp4a
LOC118412784,INPP5A,Inpp5a
LOC118422800,INPP5B,Inpp5b
LOC118421660,INPP5E,Inpp5e
LOC118413275,INPP5F,Inpp5f
LOC118425559,INPP5J_INPP5B,Inpp5j-Inpp5b
LOC118427393,INPPL1,Inppl1
LOC118406587,INSC,Insc
LOC118424079,INSIG2,Insig2
LOC118423064,INSM1,Insm1
LOC118410612,INSR,Insr
LOC118428625,INTS1,Ints1
LOC118410739,INTS10,Ints10
LOC118431042,INTS11,Ints11
LOC118419926,INTS12,Ints12
LOC118415983,INTS13,Ints13
LOC118425797,INTS2,Ints2
LOC118413315,INTS3,Ints3
LOC118427448,INTS4,Ints4
LOC118421764,INTS5,Ints5
LOC118427294,INTS6,Ints6
LOC118416558,INTS7,Ints7
LOC118428399,INTS7_APEH,Ints7-Apeh
LOC118418455,INTS8,Ints8
LOC118407301,INTS9,Ints9
LOC118412349,INTU,Intu
LOC118405457,INVS,Invs
LOC118412084,INVS,Invs-Loc118412084
LOC118423954,IP6K1,Ip6k1
LOC118431098,IPCEF1,Ipcef1
LOC118431647,IPO13,Ipo13
LOC118418453,IPO4,Ipo4
LOC118427366,IPO5,Ipo5
LOC118414030,IPO7,Ipo7
LOC118409918,IPO9,Ipo9
LOC118415555,IPO9_LLPH,Ipo9-Llph
LOC118430916,IPP,Ipp
LOC118416640,IQCA1,Iqca1
LOC118425638,IQCB1,Iqcb1
LOC118425995,IQCD,Iqcd
LOC118429509,IQCE,Iqce
LOC118427412,IQCG,Iqcg
LOC118429547,IQCK,Iqck
LOC118409684,IQGAP1,Iqgap2
LOC118415773,IQSEC1,Iqsec1
LOC118416277,IQUB,Iqub
LOC118423596,IRAK1BP1,Irak1bp1
LOC118418407,IRAK2,Irak2
LOC118408597,IRAK3,Irak3
LOC118415803,IRAK4,Irak4
LOC118411239,IRF1,Irf1
LOC118403301,IRF2,Irf2
LOC118427299,IRF2,Irf2-Loc118427299
LOC118409198,IRF2BPL,Irf2bpl
LOC118423170,IRF4,Irf4
LOC118417807,IRF4,Irf4-Loc118417807
LOC118406837,IRF8,Irf8
LOC118417808,IRF8,Irf8-Loc118417808
LOC118418002,IRF8,Irf8-Loc118418002
LOC118424896,IRGC,Irgc
LOC118416182,IRGC,Irgc-Loc118416182
LOC118424013,IRGC,Irgc-Loc118424013
LOC118425285,IRGC,Irgc-Loc118425285
LOC118404526,IRS1,Irs1
LOC118417209,IRX4,Irxa
LOC118417208,IRX6,Irxb
LOC118417920,IRX6,Irxc
LOC118424203,ISCA1,Isca1
LOC118413994,Isca2,Isca2
LOC118422391,ISCU,Iscu
LOC118411375,ISG20L2,Isg20l2
LOC118409463,ISL1,Islet
LOC118409478,ISLR,Islr
LOC118432812,ISLR2,Islr2
LOC118429747,ISLR2,Islr2-Loc118429747
LOC118409435,ISLR2_NELFA,Islr2-Nelfa
LOC118417754,ISM1,Ism1
LOC118426480,ISOC1,Isoc1
LOC118428850,ISOC1_GSPT2,Isoc1-Gspt2
LOC118418396,IST1,Ist1
LOC118416748,ISY1,Isy1
LOC118414533,ISYNA1,Isyna1
LOC118417524,ITFG1,Itfg1
LOC118412983,ITFG2,Itfg2
LOC118422698,ITGA4_WARS2,Itga4-Wars2
LOC118424626,ITGA6,Itga6
LOC118411778,ITGA6,Itga6-Loc118411778
LOC118424694,ITGA7,Itga7
LOC118424962,ITGA8,Itga8
LOC118424834,ITGA8,Itga8-Loc118424834
LOC118424961,ITGA8,Itga8-Loc118424961
LOC118408758,ITGB1,Itgb1
LOC118409649,ITGB1,Itgb1-Loc118409649
LOC118423986,ITGB1,Itgb1-Loc118423986
LOC118408283,ITGB1BP1,Itgb1bp1
LOC118414802,ITGB2,Itgb2
LOC118412872,ITGB2_ITGB1,Itgb2-Itgb1
LOC118407099,ITGB3_SSTR5,Itgb3-Sstr5
LOC118415105,ITIH3,Itih3
LOC118429061,ITIH4,Itih4
LOC118430102,ITLN1_ITLN2,Itln1-Itln2
LOC118430000,ITLN2,Itln2
LOC118431900,ITLN2_ITLN1,Itln2-Itln1
LOC118430347,ITLN2,Itln2-Loc118430347
LOC118427257,ITM2C,Itm2c
LOC118404175,ITPK1,Itpk1
LOC118413213,ITPK1,Itpk1-Loc118413213
LOC118405461,ITPKB,Itpkb
LOC118430681,ITPKB,Itpkb-Loc118430681
LOC118430936,ITPR1,Itpr1
LOC118415973,ITPR1,Itpr1-Loc118415973
LOC118423163,ITSN1,Itsn1
LOC118420002,ITSN1,Itsn1-Loc118420002
LOC118405677,ITSN2,Itsn2
LOC118411567,IVD,Ivd
LOC118421598,IVNS1ABP,Ivns1abp
LOC118426930,IWS1,Iws1
LOC118419726,JADE3,Jade3
LOC118431579,JAG1,Jag1
LOC118416040,JAG1,Jag1-Loc118416040
LOC118406510,JAG2,Jag2
LOC118409425,JAG2,Jag2-Loc118409425
LOC118423538,JAGN1,Jagn1
LOC118409800,JAK2,Jak2
LOC118414457,JAKMIP3,Jakmip3
LOC118418186,JARID2,Jarid2
LOC118403813,JAZF1,Jazf1
LOC118425012,JKAMP,Jkamp
LOC118427273,JMJD6,Jmjd6
LOC118429137,JMJD6,Jmjd6-Loc118429137
LOC118404291,JMJD7,Jmjd7
LOC118414690,JMJD7,Jmjd7-Loc118414690
LOC118420862,JMJD7,Jmjd7-Loc118420862
LOC118430112,JMJD8,Jmjd8
LOC118429586,JMJD8,Jmjd8-Loc118429586
LOC118429589,JOSD1,Josd1
LOC118416981,JPH3_JPH2,Jph3-Jph2
LOC118412704,JRKL,Jrkl
LOC118431712,JUN,Jun
LOC118405521,KALRN,Kalrn
LOC118432012,KANK1,Kank1
LOC118403075,KANSL1,Kansl1
LOC118403195,KANSL2,Kansl2
LOC118415025,KANSL3,Kansl3
LOC118417161,KARS,Kars
LOC118432247,KAT14,Kat14
LOC118411220,KAT2B,Kat2b
LOC118417682,KAT5,Kat5
LOC118415975,KAT6A,Kat6a
LOC118431328,KAT6B,Kat6b
LOC118410948,KAT6B,Kat6b-Loc118410948
LOC118414441,KAT7,Kat7
LOC118410731,KAT8,Kat8
LOC118422700,KATNA1,Katna1
LOC118431803,KATNAL2,Katnal2
LOC118416989,KATNB1,Katnb1
LOC118423886,KATNBL1,Katnbl1
LOC118429989,KAZN,Kazn
LOC118406008,KBTBD11,Kbtbd11
LOC118409932,KBTBD11,Kbtbd11-Loc118409932
LOC118413461,KBTBD11,Kbtbd11-Loc118413461
LOC118428941,KBTBD11,Kbtbd11-Loc118428941
LOC118431318,KBTBD13,Kbtbd13
LOC118410970,KBTBD13,Kbtbd13-Loc118410970
LOC118403729,KBTBD2_KBTBD8,Kbtbd2-Kbtbd8
LOC118430445,KBTBD8,Kbtbd8
LOC118412285,KBTBD8,Kbtbd8-Loc118412285
LOC118415152,KBTBD8,Kbtbd8-Loc118415152
LOC118417162,KBTBD8,Kbtbd8-Loc118417162
LOC118430160,KBTBD8,Kbtbd8-Loc118430160
LOC118404203,Kbtbd8l,Kbtbd8l
LOC118412988,KCMF1,Kcmf1
LOC118406707,KCNA1,Kcna1
LOC118403011,KCNA1,Kcna1-Loc118403011
LOC118404838,KCNA1,Kcna1-Loc118404838
LOC118412396,KCNA1,Kcna1-Loc118412396
LOC118415046,KCNA1,Kcna1-Loc118415046
LOC118417468,KCNA1,Kcna1-Loc118417468
LOC118424049,KCNA1,Kcna1-Loc118424049
LOC118423237,KCNA3,Kcna3
LOC118403533,KCNA3,Kcna3-Loc118403533
LOC118403916,KCNA3,Kcna3-Loc118403916
LOC118413061,KCNA3,Kcna3-Loc118413061
LOC118423365,KCNA3,Kcna3-Loc118423365
LOC118431521,KCNA3,Kcna3-Loc118431521
LOC118418056,KCNA4,Kcna4
LOC118421466,KCNA4,Kcna4-Loc118421466
LOC118430178,KCNAB1,Kcnab1
LOC118405737,KCNAB1_KCNAB2,Kcnab1-Kcnab2
LOC118403932,KCNAB1,Kcnab1-Loc118403932
LOC118419820,KCNAB1,Kcnab1-Loc118419820
LOC118430766,KCNAB2,Kcnab2
LOC118410226,KCNAB2,Kcnab2-Loc118410226
LOC118409657,KCNB1,Kcnb1
LOC118425718,KCND1,Kcnd1
LOC118404346,KCND1,Kcnd1-Loc118404346
LOC118425711,KCND1,Kcnd1-Loc118425711
LOC118404602,KCND2,Kcnd2
LOC118415127,KCND2,Kcnd2-Loc118415127
LOC118415892,KCND2,Kcnd2-Loc118415892
LOC118428981,KCNH5,Kcnh5
LOC118424164,KCNH7,Kcnh7
LOC118405718,KCNH8,Kcnh8
LOC118414587,KCNIP3,Kcnip3
LOC118416814,KCNIP3,Kcnip3-Loc118416814
LOC118426478,KCNJ2,Kcnj2
LOC118428454,KCNJ2,Kcnj2-Loc118428454
LOC118426070,KCNJ5,Kcnj5
LOC118415279,KCNK1,Kcnk1
LOC118426428,KCNK10,Kcnk10
LOC118404117,KCNK10,Kcnk10-Loc118404117
LOC118406159,KCNK10,Kcnk10-Loc118406159
LOC118409107,KCNK10,Kcnk10-Loc118409107
LOC118412184,KCNK10,Kcnk10-Loc118412184
LOC118425651,KCNK10,Kcnk10-Loc118425651
LOC118428199,KCNK10,Kcnk10-Loc118428199
LOC118428589,KCNK10,Kcnk10-Loc118428589
LOC118419834,KCNK13,Kcnk13
LOC118414322,KCNK16,Kcnk16
LOC118425653,KCNK2,Kcnk2
LOC118414315,KCNK3,Kcnk3
LOC118425654,KCNK4,Kcnk4
LOC118412453,KCNK6,Kcnk6
LOC118404404,KCNK9,Kcnk9
LOC118412448,KCNK9,Kcnk9-Loc118412448
LOC118414303,KCNK9,Kcnk9-Loc118414303
LOC118411517,KCNMA1,Kcnma1
LOC118430904,KCNMB2,Kcnmb2
LOC118411958,KCNMB2,Kcnmb2-Loc118411958
LOC118425914,KCNMB3,Kcnmb3
LOC118430780,KCNMB4,Kcnmb4
LOC118410354,KCNN3,Kcnn3
LOC118407122,KCNQ1,Kcnq1
LOC118404938,KCNQ5,Kcnq5
LOC118421649,KCNT2,Kcnt2
LOC118423934,KCP,Kcp
LOC118410791,KCP,Kcp-Loc118410791
LOC118428459,KCP,Kcp-Loc118428459
LOC118429105,KCP,Kcp-Loc118429105
LOC118417795,KCTD1,Kctd1
LOC118425785,KCTD10,Kctd10
LOC118412677,KCTD17,Kctd17
LOC118407440,KCTD21,Kctd21
LOC118407441,KCTD21,Kctd21-Loc118407441
LOC118417360,KCTD21,Kctd21-Loc118417360
LOC118421512,KCTD3,Kctd3
LOC118428462,KCTD5,Kctd5
LOC118426142,KCTD7,Kctd7
LOC118403609,KCTD7,Kctd7-Loc118403609
LOC118412512,KCTD7,Kctd7-Loc118412512
LOC118414825,KCTD7,Kctd7-Loc118414825
LOC118422138,KCTD7,Kctd7-Loc118422138
LOC118426555,KCTD7,Kctd7-Loc118426555
LOC118426564,KCTD7,Kctd7-Loc118426564
LOC118427457,KCTD7,Kctd7-Loc118427457
LOC118430646,KCTD9,Kctd9
LOC118413932,KDELC1,Kdelc1
LOC118428717,KDELR2,Kdelr2
LOC118422441,KDM1A,Kdm1a
LOC118404121,KDM1B,Kdm1b
LOC118416846,KDM1B,Kdm1b-Loc118416846
LOC118419065,KDM1B,Kdm1b-Loc118419065
LOC118426751,KDM2A,Kdm2a
LOC118432597,KDM2B,Kdm2b
LOC118414209,KDM3B_JMJD1C,Kdm3b-Jmjd1c
LOC118431680,KDM4C,Kdm4c
LOC118416400,KDM5A,Kdm5a
LOC118426912,KDM6A,Kdm6a
LOC118425917,KDM8,Kdm8
LOC118403255,KDM8,Kdm8-Loc118403255
LOC118409933,KDM8,Kdm8-Loc118409933
LOC118411794,KDM8,Kdm8-Loc118411794
LOC118414197,KDM8,Kdm8-Loc118414197
LOC118421454,KDM8,Kdm8-Loc118421454
LOC118421565,KDM8,Kdm8-Loc118421565
LOC118422072,KDM8,Kdm8-Loc118422072
LOC118424716,KDM8,Kdm8-Loc118424716
LOC118426999,KDM8,Kdm8-Loc118426999
LOC118431132,KDM8,Kdm8-Loc118431132
LOC118424544,KDM8_TYW5,Kdm8-Tyw5
LOC118418111,KDSR,Kdsr
