Loc_id,Bl3_id,Bl3_id_uniq,Bl3_id_uniq_short
LOC118410124,PDIK1L,PDIK1L_LOC118410124,PDIK1L.1
LOC118404849,HADHB,HADHB,HADHB
LOC118404846,HADHA,HADHA,HADHA
LOC118409857,TDRD6,TDRD6,TDRD6
LOC118409088,PEX3,PEX3,PEX3
LOC118409858,C18orf8,C18orf8,C18orf8
LOC118409983,ZNF593,ZNF593,ZNF593
LOC118409817,CAD,CAD_LOC118409817,CAD.1
LOC118409820,ANGPTL1,ANGPTL1_LOC118409820,ANGPTL1.7
LOC118409818,PTK2,PTK2,PTK2
LOC118409658,MFSD2A,MFSD2A_LOC118409658,MFSD2A.6
LOC118410276,CTHRC1,CTHRC1_LOC118410276,CTHRC1.4
LOC118409671,FOLR2,FOLR2,FOLR2
LOC118409087,DNAJC7,DNAJC7_LOC118409087,DNAJC7.1
LOC118409086,DNAJC7,DNAJC7_LOC118409086,DNAJC7.2
LOC118410058,MYT1,MYT1,MYT1
LOC118410059,PCMTD1,PCMTD1,PCMTD1
LOC118408305,L3MBTL3,L3MBTL3,L3MBTL3
LOC118408327,DTNB,DTNB,DTNB
LOC118408356,PPP1R8,PPP1R8,PPP1R8
LOC118408372,TMEM14C,TMEM14C,TMEM14C
LOC118408292,NUP153,NUP153,NUP153
LOC118408315,DDX24,DDX24,DDX24
LOC118408358,NSMCE1,NSMCE1,NSMCE1
LOC118409787,GRIA2,GRIA2_LOC118409787,GRIA2.2
LOC118410297,PAK1IP1,PAK1IP1,PAK1IP1
LOC118410298,TRNAU1AP,TRNAU1AP,TRNAU1AP
LOC118410300,TMEM244,TMEM244,TMEM244
LOC118410296,ATAD2B,ATAD2B,ATAD2B
LOC118408406,ANGPTL7,ANGPTL7_LOC118408406,ANGPTL7.2
LOC118409085,FAM91A1,FAM91A1,FAM91A1
LOC118408404,Hypp1211,Hypp1211,Hypp1211
LOC118405639,Hypp1212,Hypp1212,Hypp1212
LOC118405727,Hypp1213,Hypp1213,Hypp1213
LOC118405732,CSE1L,CSE1L,CSE1L
LOC118409483,SOX4,SOXC,SOX4
LOC118409880,Hypp1221,Hypp1221,Hypp1221
LOC118409083,RGS22,RGS22,RGS22
LOC118410459,EYA4,EYA4,EYA4
LOC118410458,PDE10A,PDE10A,PDE10A
LOC118409381,TGS1,TGS1,TGS1
LOC118409380,CNTN3,CNTN3_LOC118409380,CNTN3.1
LOC118409482,MCPH1,MCPH1,MCPH1
LOC118409246,CNTN2_CNTN5,CNTN2_CNTN5,CNTN2_CNTN5
LOC118410550,TRPA1,TRPA1_LOC118410550,TRPA1.1
LOC118410552,ACOT13_C6orf62,ACOT13_C6orf62,ACOT13_C6orf62
LOC118409656,SLC5A6,SLC5A6,SLC5A6
LOC118409302,CNTN6,CNTN6,CNTN6
LOC118409303,Hypp1225,Hypp1225,Hypp1225
LOC118410345,CNTN5,CNTN5_LOC118410345,CNTN5.1
LOC118410499,CENPK,CENPK,CENPK
LOC118410500,NUDT3,NUDT3,NUDT3
LOC118410498,FAXC,FAXC_LOC118410498,FAXC.1
LOC118410497,Hypp1226,Hypp1226,Hypp1226
LOC118410501,ARFRP1,ARFRP1,ARFRP1
LOC118410096,RPS17,RPS17,RPS17
LOC118409255,YTHDC2,YTHDC2,YTHDC2
LOC118409263,AAGAB,AAGAB,AAGAB
LOC118404612,Hypp1228,Hypp1228,Hypp1228
LOC118404671,EDC3,EDC3,EDC3
LOC118404628,GATAD2A,GATAD2A,GATAD2A
LOC118404655,MAU2,MAU2,MAU2
LOC118404619,NOC3L_TOLLIP,NOC3L_TOLLIP,NOC3L_TOLLIP
LOC118404553,UNC13B,UNC13B,UNC13B
LOC118410410,RBPJ,RBPJ,RBPJ
LOC118410408,WASHC5,WASHC5,WASHC5
LOC118410409,Hypp1230,Hypp1230,Hypp1230
LOC118410406,FRK,FRK_LOC118410406,FRK.1
LOC118404313,CFAP69,CFAP69,CFAP69
LOC118404324,DNAI1,DNAI1,DNAI1
LOC118409082,ADGRV1,ADGRV1,ADGRV1
LOC118408726,TRIM2_RTN4R,TRIM2_RTN4R,TRIM2_RTN4R
LOC118409524,GRIA3,GRIA3,GRIA3
LOC118410473,CHRNA9,CHRNA9_LOC118410473,CHRNA9.2
LOC118410476,CYP27A1,CYP27A1_LOC118410476,CYP27A1.5
LOC118407882,CPAMD8,CPAMD8_LOC118407882,CPAMD8.2
LOC118407903,YIPF6,YIPF6,YIPF6
LOC118407877,AHI1,AHI1,AHI1
LOC118404385,HMCN2,HMCN2_LOC118404385,HMCN2.13
LOC118409081,FBXL18,FBXL18,FBXL18
LOC118404412,PPP2R3C_SVOP,PPP2R3C_SVOP,PPP2R3C_SVOP
LOC118403297,Hypp1239,Hypp1239,Hypp1239
LOC118410092,Hypp1240,Hypp1240,Hypp1240
LOC118409300,LAMA3_LAMA2,LAMA3_LAMA2,LAMA3_LAMA2
LOC118409339,KHK,KHK_LOC118409339,KHK.1
LOC118409620,LAMA3,LAMA3,LAMA3
LOC118409621,OIT3,OIT3_LOC118409621,OIT3.9
LOC118408619,IGFALS,IGFALS_LOC118408619,IGFALS.5
LOC118410293,SLC32A1,SLC32A1,SLC32A1
LOC118410424,PRCP,PRCP,PRCP
LOC118410428,RSPO2,Rspo2,RSPO2
LOC118410425,EIF3E,EIF3E,EIF3E
LOC118416620,Hypp1246,Hypp1246,Hypp1246
LOC118410427,RNF146,RNF146,RNF146
LOC118410426,AGPAT5,AGPAT5,AGPAT5
LOC118409649,ITGB1,ITGB1_LOC118409649,ITGB1.1
LOC118410163,Hypp1248,Hypp1248,Hypp1248
LOC118407099,ITGB3_SSTR5,ITGB3_SSTR5,ITGB3_SSTR5
LOC118407081,MYO1F,MYO1F,MYO1F
LOC118410270,HTR1B,HTR1B,HTR1B
LOC118410269,HTR1B,HTR1B_LOC118410269,HTR1B.1
LOC118409368,SLC12A2,SLC12A2,SLC12A2
LOC118409374,FBXO22,FBXO22,FBXO22
LOC118409373,CCDC192,CCDC192,CCDC192
LOC118409376,SLC10A2,SLC10A2_LOC118409376,SLC10A2.2
LOC118409370,DMGDH,DMGDH,DMGDH
LOC118409371,DMGDH,DMGDH_LOC118409371,DMGDH.1
LOC118409375,BHMT,BHMT_LOC118409375,BHMT.7
LOC118409560,SYT4,SYT4_LOC118409560,SYT4.1
LOC118407029,ADAMTSL3,ADAMTSL3,ADAMTSL3
LOC118407019,SAXO1,SAXO1,SAXO1
LOC118409312,GON4L,GON4L,GON4L
LOC118417420,ACP7,ACP7,ACP7
LOC118409924,MEP1B,MEP1B_LOC118409924,MEP1B.3
LOC118409943,Hypp1254,Hypp1254,Hypp1254
LOC118409945,RAX,RAX,RAX
LOC118409946,RAX,RAX_LOC118409946,RAX.1
LOC118409919,RBM10,RBM10,RBM10
LOC118409941,SCAMP1,SCAMP1,SCAMP1
LOC118409914,FAM184A,FAM184A,FAM184A
LOC118409935,ABHD2,ABHD2,ABHD2
LOC118409916,AP3B2,AP3B2,AP3B2
LOC118409933,KDM8,KDM8_LOC118409933,KDM8.6
LOC118409959,TBCA,TBCA,TBCA
LOC118409944,OTP,OTP,OTP
LOC118409911,TTC37,TTC37,TTC37
LOC118410376,Hypp1260,Hypp1260,Hypp1260
LOC118410374,Hypp1261,Hypp1261,Hypp1261
LOC118410375,Hypp1262,Hypp1262,Hypp1262
LOC118410351,FAM65A,FAM65A_LOC118410351,FAM65A.1
LOC118410353,TARS,TARS,TARS
LOC118409132,Hypp1263,Hypp1263,Hypp1263
LOC118410361,RIOK2,RIOK2,RIOK2
LOC118417755,NHLRC2,NHLRC2,NHLRC2
LOC118409131,MYO3B,MYO3B_LOC118409131,MYO3B.1
LOC118409978,MS4A4A,MS4A4A_LOC118409978,MS4A4A.1
LOC118409328,PIGO,PIGO,PIGO
LOC118409327,FAM81A,FAM81A,FAM81A
LOC118410584,GAL3ST1,GAL3ST1_LOC118410584,GAL3ST1.11
LOC118409288,ARID3B,ARID3B,ARID3B
LOC118410467,EEF2,EEF2,EEF2
LOC118410468,POLI,POLI,POLI
LOC118410469,METTL21A,METTL21A_LOC118410469,METTL21A.4
LOC118410078,CALM1,CALM1_LOC118410078,CALM1.17
LOC118410437,CALM1,CALM1_LOC118410437,CALM1.18
LOC118409653,MPHOSPH10,MPHOSPH10,MPHOSPH10
LOC118409652,LYG2,LYG2_LOC118409652,LYG2.1
LOC118414806,Hypp1268,Hypp1268,Hypp1268
LOC118410007,Hypp1269,Hypp1269,Hypp1269
LOC118409120,Hypp1270,Hypp1270,Hypp1270
LOC118409119,Hypp1272,Hypp1272,Hypp1272
LOC118432741,Hypp1273,Hypp1273,Hypp1273
LOC118409121,Hypp1274,Hypp1274,Hypp1274
LOC118403049,INA,INA,INA
LOC118432759,VIM,VIM_LOC118432759,VIM.5
LOC118432750,GFAP,GFAP_LOC118432750,GFAP.1
LOC118409597,TEP1,TEP1_LOC118409597,TEP1.4
LOC118409598,XPA,XPA,XPA
LOC118409111,ADAMTS17,ADAMTS17,ADAMTS17
LOC118410457,MALRD1,MALRD1_LOC118410457,MALRD1.7
LOC118405568,LAMA1,LAMA1_LOC118405568,LAMA1.1
LOC118409108,LAMA1,LAMA1_LOC118409108,LAMA1.2
LOC118405593,HSPG2,HSPG2_LOC118405593,HSPG2.3
LOC118405586,SORL1,SORL1_LOC118405586,SORL1.1
LOC118405551,LAMA1,LAMA1_LOC118405551,LAMA1.3
LOC118405999,USP30,USP30,USP30
LOC118406060,MAPKAPK5,MAPKAPK5,MAPKAPK5
LOC118406107,Hypp1284,Hypp1284,Hypp1284
LOC118409706,BCO1,BCO1_LOC118409706,BCO1.3
LOC118409487,PREB,PREB,PREB
LOC118409486,NAALAD2,NAALAD2_LOC118409486,NAALAD2.2
LOC118409899,LITAF,LITAF_LOC118409899,LITAF.4
LOC118408491,NAALAD2_NAALADL1,NAALAD2_NAALADL1,NAALAD2_NAALADL1
LOC118410519,GFRA1,GFRA1,GFRA1
LOC118404302,ZAN_TECTA,ZAN_TECTA,ZAN_TECTA
LOC118409340,TMEM214,TMEM214,TMEM214
LOC118409488,Hypp1288,Hypp1288,Hypp1288
LOC118404827,ANKRD29,ANKRD29,ANKRD29
LOC118404818,SDCBP,SDCBP,SDCBP
LOC118409561,BRD8,BRD8,BRD8
LOC118404224,CHRNB3,CHRNB3_LOC118404224,CHRNB3.1
LOC118410256,Hypp1290,Hypp1290,Hypp1290
LOC118409781,PRSS16,PRSS16,PRSS16
LOC118407617,TFAP2D,AP2,TFAP2D
LOC118404179,FBN1_KLF18_COL6A3,FBN1_KLF18_COL6A3,FBN1_KLF18_COL6A3
LOC118404170,COL12A1,COL12A1_LOC118404170,COL12A1.1
LOC118410077,EIF3H,EIF3H,EIF3H
LOC118410302,UTP23,UTP23,UTP23
LOC118409311,LINGO1,LINGO1,LINGO1
LOC118409309,GNL2,GNL2,GNL2
LOC118409310,SLIT1,Slit1,SLIT1.1
LOC118410404,UNC5CL,UNC5CL,UNC5CL
LOC118427395,SULT1B1,SULT1B1_LOC118427395,SULT1B1.1
LOC118410060,C8orf76,C8orf76,C8orf76
LOC118409313,SLC46A1,SLC46A1_LOC118409313,SLC46A1.2
LOC118409314,Hypp1298,Hypp1298,Hypp1298
LOC118410581,BCL3,BCL3,BCL3
LOC118410580,ZNF451,ZNF451_LOC118410580,ZNF451.2
LOC118410582,IFT172,IFT172,IFT172
LOC118410583,PPT1,PPT1,PPT1
LOC118409636,OSER1,OSER1,OSER1
LOC118410398,Hypp1302,Hypp1302,Hypp1302
LOC118409972,RPS20,RPS20,RPS20
LOC118409970,TM9SF4,TM9SF4,TM9SF4
LOC118409969,AGBL5,AGBL5,AGBL5
LOC118409971,TBPL1,TBPL1,TBPL1
LOC118431624,IGFALS,IGFALS_LOC118431624,IGFALS.6
LOC118431653,STX12,STX12_LOC118431653,STX12.1
LOC118431642,STMN3,Stmn3,STMN3
LOC118431687,LITAF,LITAF_LOC118431687,LITAF.5
LOC118432011,Hypp1304,Hypp1304,Hypp1304
LOC118432018,LENG1,LENG1,LENG1
LOC118408689,TICAM2,TICAM2,TICAM2
LOC118409563,PARP6,PARP6,PARP6
LOC118409566,BTBD2,BTBD2,BTBD2
LOC118410639,Hypp1305,Hypp1305,Hypp1305
LOC118410640,Hypp1306,Hypp1306,Hypp1306
LOC118410641,Hypp1308,Hypp1308,Hypp1308
LOC118410644,Hypp1309,Hypp1309,Hypp1309
LOC118410642,POLG,POLG,POLG
LOC118432325,Hypp1310,Hypp1310,Hypp1310
LOC118432273,ARL14EPL,ARL14EPL,ARL14EPL
LOC118432246,TACR2,TACR2,TACR2
LOC118405238,DUOX1,DUOX1_LOC118405238,DUOX1.1
LOC118405248,DUOXA2_CRTC1,DUOXA2_CRTC1,DUOXA2_CRTC1
LOC118410399,ATP5A1,ATP5A1,ATP5A1
LOC118410401,GAS1,GAS1,GAS1
LOC118405791,ACCS_ACCSL,ACCS_ACCSL,ACCS_ACCSL
LOC118408711,FRMD5,FRMD5,FRMD5
LOC118409401,PPIB,PPIB_LOC118409401,PPIB.1
LOC118409402,PPIB,PPIB_LOC118409402,PPIB.2
LOC118409400,VIM,VIM_LOC118409400,VIM.6
LOC118410182,Hypp1314,Hypp1314,Hypp1314
LOC118410161,CD2BP2,CD2BP2,CD2BP2
LOC118432507,Hypp1315,Hypp1315,Hypp1315
LOC118432493,HYKK,HYKK_LOC118432493,HYKK.1
LOC118432508,PPIB,PPIB_LOC118432508,PPIB.3
LOC118432523,PPIB,PPIB_LOC118432523,PPIB.4
LOC118432483,ADAMTS7_SYT4,ADAMTS7_SYT4,ADAMTS7_SYT4
LOC118409632,ALDH7A1,ALDH7A1,ALDH7A1
LOC118410170,SRR,SRR_LOC118410170,SRR.2
LOC118410167,MFSD12,MFSD12,MFSD12
LOC118408732,PDLIM1,PDLIM1,PDLIM1
LOC118410169,ST3GAL1,ST3GAL1_LOC118410169,ST3GAL1.1
LOC118409518,RNF115,RNF115,RNF115
LOC118409514,ANKLE1,ANKLE1,ANKLE1
LOC118409517,GBA,GBA,GBA
LOC118409516,GBA,GBA_LOC118409516,GBA.1
LOC118409515,CHSY1,CHSY1,CHSY1
LOC118405060,RPL17,RPL17,RPL17
LOC118408739,MAP2K1,MAP2K1,MAP2K1
LOC118405021,ELP4,ELP4,ELP4
LOC118404991,TM2D3_TFIP11,TM2D3_TFIP11,TM2D3_TFIP11
LOC118405032,LYSMD4,LYSMD4,LYSMD4
LOC118405010,FKBP8,FKBP8,FKBP8
LOC118405127,TXNDC5,TXNDC5,TXNDC5
LOC118405146,PGPEP1,PGPEP1,PGPEP1
LOC118405113,FAM169A,FAM169A,FAM169A
LOC118405095,CLPX,CLPX,CLPX
LOC118405084,ANO8_GRIK3,ANO8_GRIK3,ANO8_GRIK3
LOC118431777,PCSK5,PCSK5_LOC118431777,PCSK5.1
LOC118409815,GBA2,GBA2,GBA2
LOC118431558,HCRTR2,HCRTR2,HCRTR2
LOC118409982,CHRNA1,CHRNA1,CHRNA1
LOC118409674,SCUBE3,SCUBE3_LOC118409674,SCUBE3.2
LOC118409796,PRMT8,PRMT8,PRMT8
LOC118409305,CSPP1,CSPP1,CSPP1
LOC118409306,CBR4,CBR4,CBR4
LOC118409596,RFLNB,RFLNB,RFLNB
LOC118409595,GMNN,GMNN,GMNN
LOC118409601,C20orf27,C20orf27,C20orf27
LOC118409600,PPP1R42,PPP1R42,PPP1R42
LOC118409602,PIN1,PIN1,PIN1
LOC118408805,PRIM2,PRIM2_LOC118408805,PRIM2.1
LOC118409604,PDE7A,PDE7A,PDE7A
LOC118410229,Hypp1317,Hypp1317,Hypp1317
LOC118410506,CNTNAP2,CNTNAP2_LOC118410506,CNTNAP2.2
LOC118410511,PAQR8,PAQR8_LOC118410511,PAQR8.1
LOC118410510,GHITM,GHITM,GHITM
LOC118410508,FAM198A,FAM198A,FAM198A
LOC118410152,PRDM10,Prdm10,PRDM10
LOC118410154,SRD5A1,SRD5A1_LOC118410154,SRD5A1.1
LOC118410157,Hypp1321,Hypp1321,Hypp1321
LOC118405316,LRRN2_IGFALS,LRRN2_IGFALS,LRRN2_IGFALS
LOC118405307,IGFALS,IGFALS_LOC118405307,IGFALS.7
LOC118405354,IGFALS,IGFALS_LOC118405354,IGFALS.8
LOC118405295,GPLD1,GPLD1,GPLD1
LOC118404467,ZAN_MUC5AC,ZAN_MUC5AC,ZAN_MUC5AC
LOC118409357,NOMO1,NOMO1,NOMO1
LOC118404059,SMG5,SMG5,SMG5
LOC118404076,CH25H,CH25H_LOC118404076,CH25H.1
LOC118431743,TLE1_TLE3,Tle,TLE1_TLE3
LOC118410478,KIF27,KIF27,KIF27
LOC118410480,MRPL39_HAPLN2,MRPL39_HAPLN2,MRPL39_HAPLN2
LOC118410479,SLC27A2,SLC27A2_LOC118410479,SLC27A2.1
LOC118410332,SLC27A2,SLC27A2_LOC118410332,SLC27A2.2
LOC118408855,NPR1,NPR1_LOC118408855,NPR1.2
LOC118407145,INA,INA_LOC118407145,INA.1
LOC118407165,Hypp1331,Hypp1331,Hypp1331
LOC118409320,MRPS11_FOXB1,MRPS11_FOXB1,MRPS11_FOXB1
LOC118409688,Hypp1333,Hypp1333,Hypp1333
LOC118409696,MDGA1,MDGA1_LOC118409696,MDGA1.1
LOC118409720,TYMS,TYMS,TYMS
LOC118409715,FAM184B,FAM184B,FAM184B
LOC118409722,KLF13,KLF13,KLF13
LOC118409699,PDCD7,PDCD7,PDCD7
LOC118409717,PTAR1,PTAR1,PTAR1
LOC118409718,CPOX,CPOX,CPOX
LOC118419956,GIN1,GIN1_LOC118419956,GIN1.1
LOC118409301,HERC6_HERC2,HERC6_HERC2,HERC6_HERC2
LOC118410287,SNX24,SNX24,SNX24
LOC118410261,TMEM79,TMEM79,TMEM79
LOC118410573,FURIN,FURIN_LOC118410573,FURIN.1
LOC118410576,DDX49,DDX49,DDX49
LOC118404741,DAZAP1,DAZAP1,DAZAP1
LOC118409457,Hypp1341,Hypp1341,Hypp1341
LOC118409456,Hypp1342,Hypp1342,Hypp1342
LOC118410391,PLAT,PLAT_LOC118410391,PLAT.1
LOC118410572,ASIC5,ASIC5_LOC118410572,ASIC5.2
LOC118410317,ASIC3,ASIC3_LOC118410317,ASIC3.1
LOC118409465,ASIC5_TPM1,ASIC5_TPM1,ASIC5_TPM1
LOC118409672,Hypp1344,Hypp1344,Hypp1344
LOC118409785,CCDC112,CCDC112,CCDC112
LOC118409662,RDM1_AMACR,RDM1_AMACR,RDM1_AMACR
LOC118409135,DAPK1_FILIP1,DAPK1_FILIP1,DAPK1_FILIP1
LOC118410363,HACD3,HACD3,HACD3
LOC118403785,Hypp1346,Hypp1346,Hypp1346
LOC118403784,BORCS8,BORCS8,BORCS8
LOC118410380,ACP7,ACP7_LOC118410380,ACP7.1
LOC118410354,KCNN3,KCNN3,KCNN3
LOC118410356,VPS33B,VPS33B,VPS33B
LOC118410370,CCDC124,CCDC124,CCDC124
LOC118410372,NMRK2,NMRK2,NMRK2
LOC118410364,DCP2,DCP2,DCP2
LOC118410367,Hypp1351,Hypp1351,Hypp1351
LOC118410355,LRRIQ4,LRRIQ4_LOC118410355,LRRIQ4.9
LOC118409912,DNAJB11,DNAJB11_LOC118409912,DNAJB11.1
LOC118409925,KIAA1161,KIAA1161_LOC118409925,KIAA1161.3
LOC118409910,SPG11,SPG11,SPG11
LOC118409940,FAM221A,FAM221A_LOC118409940,FAM221A.1
LOC118409956,FAM96A_EIF3J,FAM96A_EIF3J,FAM96A_EIF3J
LOC118409950,METTL21A,METTL21A_LOC118409950,METTL21A.5
LOC118409932,KBTBD11,KBTBD11_LOC118409932,KBTBD11.1
LOC118409936,CTU2,CTU2,CTU2
LOC118409913,CCDC87,CCDC87,CCDC87
LOC118409927,TRMO_PLEKHO1,TRMO_PLEKHO1,TRMO_PLEKHO1
LOC118409926,VPS45,VPS45,VPS45
LOC118409915,SMC5,SMC5,SMC5
LOC118409909,LRRK1_CYP2J2,LRRK1_CYP2J2,LRRK1_CYP2J2
LOC118409073,ABHD8_SPG21,ABHD8_SPG21,ABHD8_SPG21
LOC118409955,PYGO1,PYGO1,PYGO1
LOC118409921,SLC30A5,SLC30A5,SLC30A5
LOC118409918,IPO9,IPO9,IPO9
LOC118409931,PLIN3,PLIN3_LOC118409931,PLIN3.1
LOC118409960,IER3IP1,Ier3ip1,IER3IP1
LOC118409934,Hypp1354,Hypp1354,Hypp1354
LOC118409928,PRCC,PRCC,PRCC
LOC118409951,TLR2,TLR2_LOC118409951,TLR2.1
LOC118409949,ACER2,ACER2,ACER2
LOC118410623,TCF24,TCF24,TCF24
LOC118409892,Hypp1355,Hypp1355,Hypp1355
LOC118431390,Hypp1356,Hypp1356,Hypp1356
LOC118431395,MYDGF,MYDGF_LOC118431395,MYDGF.1
LOC118409906,ANKRA2,ANKRA2,ANKRA2
LOC118404703,PZP,PZP,PZP
LOC118409779,PIK3C3,PIK3C3,PIK3C3
LOC118410650,MLLT3,MLLT3,MLLT3
LOC118410649,SLC8A3,SLC8A3,SLC8A3
LOC118409349,AKR1B10,AKR1B10_LOC118409349,AKR1B10.3
LOC118409348,EFL1_NR2C2AP,EFL1_NR2C2AP,EFL1_NR2C2AP
LOC118409352,UQCR11,UQCR11,UQCR11
LOC118409347,MRPS30,MRPS30,MRPS30
LOC118409345,Hypp1361,Hypp1361,Hypp1361
LOC118409342,MUM1L1,MUM1L1,MUM1L1
LOC118409042,CTC1,CTC1,CTC1
LOC118406267,LINGO2,LINGO2_LOC118406267,LINGO2.3
LOC118406297,CREB3L4,CREB3L4,CREB3L4
LOC118406334,UBL7,UBL7,UBL7
LOC118406346,TERB2,TERB2,TERB2
LOC118406361,MBD2,MBD2,MBD2
LOC118406258,MEX3C,MEX3C,MEX3C
LOC118409031,COG1,COG1,COG1
LOC118406238,SKOR2,Skor2,SKOR2
LOC118409800,JAK2,JAK2,JAK2
LOC118409798,SLC24A2,SLC24A2,SLC24A2
LOC118409799,Hypp1366,Hypp1366,Hypp1366
LOC118407534,MAPRE3,MAPRE3,MAPRE3
LOC118408758,ITGB1,Itgb1,ITGB1.2
LOC118409655,THOC1,THOC1,THOC1
LOC118409420,SLC35B3,SLC35B3,SLC35B3
LOC118409422,CD82,CD82,CD82
LOC118409895,C19orf25,C19orf25,C19orf25
LOC118409891,PAPD4,PAPD4,PAPD4
LOC118409889,UPF1,UPF1,UPF1
LOC118410464,MFSD2A,MFSD2A_LOC118410464,MFSD2A.7
LOC118408461,WNT4,WNT4_LOC118408461,WNT4.1
LOC118408440,USE1,USE1,USE1
LOC118408416,C19orf45,C19orf45,C19orf45
LOC118408450,NDUFA13,NDUFA13,NDUFA13
LOC118409666,ZNF608,ZNF608,ZNF608
LOC118409774,TRIP4,TRIP4,TRIP4
LOC118409775,PCLAF_CSNK1G3,PCLAF_CSNK1G3,PCLAF_CSNK1G3
LOC118408996,CEP120,CEP120,CEP120
LOC118409536,PRDM6,PRDM6,PRDM6
LOC118409535,SNX27,SNX27,SNX27
LOC118409533,Hypp1372,Hypp1372,Hypp1372
LOC118409539,NSA2,NSA2,NSA2
LOC118409537,SIRT6,SIRT6,SIRT6
LOC118432706,TCF21,TCF21,TCF21
LOC118410472,TCF21,TCF21_LOC118410472,TCF21.1
LOC118409634,DSCC1,DSCC1,DSCC1
LOC118410524,DEPTOR,DEPTOR_LOC118410524,DEPTOR.1
LOC118410521,Hypp1376,Hypp1376,Hypp1376
LOC118410523,FAM49B,FAM49B,FAM49B
LOC118410350,RAD51AP2,RAD51AP2,RAD51AP2
LOC118407941,FAM110B,FAM110B,FAM110B
LOC118410453,RPS21,RPS21,RPS21
LOC118404263,SLC16A12,SLC16A12_LOC118404263,SLC16A12.5
LOC118404254,NOL10,NOL10,NOL10
LOC118404291,JMJD7,JMJD7,JMJD7
LOC118404270,FBXO32,FBXO32,FBXO32
LOC118409541,TRIT1,TRIT1,TRIT1
LOC118409317,MYC,Myc,MYC
LOC118409318,Hypp1379,Hypp1379,Hypp1379
LOC118409241,FKRP,FKRP,FKRP
LOC118410037,TMEM266,TMEM266,TMEM266
LOC118409768,ETFA,Etfa,ETFA
LOC118409463,ISL1,Islet,ISL1
LOC118408955,SCAPER,SCAPER,SCAPER
LOC118409764,CFAP53,CFAP53,CFAP53
LOC118410275,GAL3ST1,GAL3ST1_LOC118410275,GAL3ST1.12
LOC118409431,RCL1,RCL1,RCL1
LOC118409429,ZNF474,ZNF474,ZNF474
LOC118410316,SKOR2,SKOR2_LOC118410316,SKOR2.1
LOC118410028,ARMC6,ARMC6,ARMC6
LOC118410032,GALK2,GALK2,GALK2
LOC118410027,GCKR,GCKR,GCKR
LOC118410033,CDCA7L,Cdca7l,CDCA7L
LOC118410036,POLR3K,POLR3K,POLR3K
LOC118410029,LRRC6,LRRC6_LOC118410029,LRRC6.1
LOC118410026,HCN4,HCN4,HCN4
LOC118408258,ATP8B2,ATP8B2,ATP8B2
LOC118410242,RPS18,RPS18,RPS18
LOC118410450,STOML2,STOML2,STOML2
LOC118410449,GLMP,GLMP,GLMP
LOC118410451,ENSA,ENSA,ENSA
LOC118410448,CWF19L1,CWF19L1,CWF19L1
LOC118410419,ASB7,ASB7,ASB7
LOC118410418,ASB7,ASB7_LOC118410418,ASB7.1
LOC118410417,ASB7,ASB7_LOC118410417,ASB7.2
LOC118410416,PGGT1B,PGGT1B,PGGT1B
LOC118410340,MEF2A,Mef2A,MEF2A
LOC118410151,LRRC28,LRRC28,LRRC28
LOC118409360,KLHDC1,KLHDC1,KLHDC1
LOC118409363,COX5A,COX5A,COX5A
LOC118409359,MYEF2,MYEF2,MYEF2
LOC118409358,ERI2_ZNF235,ERI2_ZNF235,ERI2_ZNF235
LOC118409361,KXD1,KXD1,KXD1
LOC118409364,WHAMM,WHAMM,WHAMM
LOC118409427,SCNN1A,SCNN1A,SCNN1A
LOC118409428,DAP3,DAP3,DAP3
LOC118409424,ASH1L,ASH1L,ASH1L
LOC118409426,Hypp1389,Hypp1389,Hypp1389
LOC118406632,Hypp1390,Hypp1390,Hypp1390
LOC118406633,BAG3,BAG3,BAG3
LOC118410388,Hypp1391,Hypp1391,Hypp1391
LOC118410634,FBN2,FBN2_LOC118410634,FBN2.4
LOC118410554,AQP9,AQP9,AQP9
LOC118410246,POLR3GL,POLR3GL,POLR3GL
LOC118406542,ASMTL,ASMTL_LOC118406542,ASMTL.2
LOC118406526,HOMER2,HOMER2,HOMER2
LOC118406439,ARNT2_SARS2,ARNT2_SARS2,ARNT2_SARS2
LOC118406546,ABHD17C,ABHD17C,ABHD17C
LOC118408919,FASTKD5,FASTKD5,FASTKD5
LOC118406429,Hypp1393,Hypp1393,Hypp1393
LOC118406422,PPP1R7,PPP1R7_LOC118406422,PPP1R7.1
LOC118406416,UBXN2B,UBXN2B,UBXN2B
LOC118409447,ACSS2,ACSS2_LOC118409447,ACSS2.1
LOC118409654,SGK3,SGK3,SGK3
LOC118404509,ARFGEF1,ARFGEF1,ARFGEF1
LOC118414654,Hypp1395,Hypp1395,Hypp1395
LOC118410015,MTHFS,MTHFS,MTHFS
LOC118410014,SERINC5,SERINC5,SERINC5
LOC118410011,MSH3,MSH3,MSH3
LOC118409631,ASB7,ASB7_LOC118409631,ASB7.3
LOC118403801,Hypp1398,Hypp1398,Hypp1398
LOC118405776,Hypp1401,Hypp1401,Hypp1401
LOC118405741,NPR3_NPR1,NPR3_NPR1,NPR3_NPR1
LOC118405763,NPR2,NPR2_LOC118405763,NPR2.3
LOC118409469,GKAP1,GKAP1,GKAP1
LOC118406734,DDX59,DDX59,DDX59
LOC118406795,NMNAT1,NMNAT1,NMNAT1
LOC118406810,Hypp1406,Hypp1406,Hypp1406
